Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2026,16,1391,64,1224,60,H,0,18,45,7,20,21,28,5,32,9,16,3,3,13,21,64,6,23,12,16,14,26,10,10,12,1,21
2026,16,1459,86,1316,78,H,0,32,63,6,25,16,25,13,30,18,10,9,2,10,29,63,14,33,6,8,4,23,18,11,8,1,16
2026,16,1195,77,1359,62,A,0,30,59,7,16,10,15,14,32,16,17,7,8,18,21,62,7,26,13,24,15,19,11,10,6,4,13
2026,16,1434,90,1156,75,A,0,34,63,7,22,15,20,13,26,15,9,6,7,21,25,55,6,25,19,23,5,18,9,9,3,1,18
2026,16,1437,70,1247,55,A,0,28,54,8,25,6,10,13,20,17,13,6,2,13,22,51,3,13,8,13,13,15,10,16,8,0,12
2026,16,1439,78,1136,61,H,0,30,58,4,16,14,24,11,27,14,10,6,1,17,22,52,5,27,12,16,4,20,13,14,3,4,20
2026,16,1203,89,1420,52,H,0,34,63,13,27,8,12,8,35,18,11,7,2,19,18,54,5,23,11,18,6,23,13,14,8,4,11
2026,16,1182,92,1259,78,H,0,32,58,8,23,20,26,12,27,21,17,8,1,18,28,58,9,25,13,21,6,19,16,12,10,1,20
2026,16,1268,95,1291,90,H,0,23,57,12,27,37,47,13,22,8,11,9,1,15,31,65,17,36,11,16,12,25,18,19,3,4,29
2026,16,1276,86,1292,61,H,0,31,67,5,25,19,26,12,36,14,13,6,3,13,21,69,10,37,9,12,13,27,8,15,6,4,24
2026,16,1336,84,1217,80,H,0,31,57,5,19,17,25,13,15,12,7,9,0,12,30,57,12,27,8,8,9,16,21,13,4,3,18
2026,15,1362,84,1322,64,H,0,25,47,12,28,22,31,9,24,21,8,6,5,22,20,51,6,16,18,26,10,17,10,10,3,2,24
2026,15,1413,75,1305,71,A,0,22,45,11,26,20,27,4,24,14,20,8,1,20,21,53,8,20,21,29,9,23,14,17,10,3,22
2026,15,1407,108,1361,107,A,0,32,72,12,34,32,43,17,24,15,13,12,1,31,32,68,9,23,34,48,20,30,18,20,9,7,29
2026,15,1390,93,1418,66,H,0,27,56,11,31,28,35,11,27,14,10,4,2,16,27,55,2,9,10,17,6,21,4,14,3,0,29
2026,15,1449,99,1380,93,H,0,29,71,5,17,36,50,18,32,11,16,9,9,27,32,73,7,19,22,34,15,28,14,18,9,6,33
2026,15,1181,78,1242,66,H,0,27,58,7,26,17,26,13,28,17,8,2,1,15,26,60,4,21,10,14,8,22,15,8,5,4,22
2026,15,1201,80,1372,78,H,0,32,54,5,12,11,19,9,23,18,13,10,2,10,33,73,9,29,3,6,19,19,15,12,8,4,16
2026,15,1129,62,1455,59,H,0,20,54,7,17,15,23,11,21,13,10,4,1,15,21,56,4,15,13,19,12,26,9,11,3,1,21
2026,15,1234,99,1369,70,H,0,30,49,10,23,29,39,9,19,17,11,11,2,20,26,50,6,16,12,21,10,16,10,17,4,1,25
2026,15,1116,84,1457,83,H,0,29,58,6,17,20,22,7,26,13,9,5,8,13,32,67,15,32,4,6,8,22,18,10,3,2,20
2026,15,1279,72,1122,65,H,0,25,61,7,24,15,21,14,28,18,11,9,5,11,25,70,9,33,6,7,17,26,15,12,9,3,18
2026,15,1401,86,1285,81,H,0,29,54,7,23,21,29,7,23,22,10,6,2,16,29,52,16,31,7,13,3,24,22,14,4,2,20
2026,15,1293,89,1114,68,H,0,29,57,14,30,17,23,11,21,15,9,7,2,17,27,61,2,6,12,16,16,19,11,14,5,3,19
2026,15,1374,106,1115,60,H,0,37,65,12,27,20,26,8,37,27,12,10,6,13,23,67,4,26,10,18,13,19,15,17,7,3,20
2026,15,1348,86,1463,77,A,0,30,59,11,24,15,20,12,18,14,11,10,2,21,26,55,6,18,19,22,13,18,14,13,7,4,19
2026,15,1299,79,1288,73,A,0,26,50,6,19,21,27,8,32,18,14,2,2,14,28,62,5,21,12,17,5,19,13,5,5,0,21
2026,15,1174,81,1389,70,H,0,28,52,11,21,14,20,8,30,18,14,7,3,12,26,63,12,32,6,6,7,19,15,8,9,2,18
2026,15,1376,87,1347,58,H,0,34,59,7,25,12,15,7,33,23,12,7,4,21,17,55,7,24,17,25,10,16,6,14,5,0,17
2026,15,1233,89,1343,69,H,0,29,58,10,29,21,27,6,33,17,12,12,5,19,25,67,4,24,15,23,13,24,14,13,7,3,17
2026,15,1462,99,1330,69,H,0,33,72,16,36,17,24,19,29,29,9,10,5,15,26,62,5,18,12,18,9,19,18,14,5,3,18
2026,15,1245,93,1184,78,H,0,30,59,7,22,26,37,11,29,17,16,8,2,21,26,65,11,37,15,24,14,23,8,19,7,6,30
2026,15,1250,79,1384,62,H,0,27,57,8,24,17,26,11,26,16,15,12,6,15,24,59,5,16,9,13,10,23,8,18,12,4,23
2026,15,1277,83,1246,66,A,0,32,64,11,22,8,10,10,32,25,13,5,4,17,20,57,7,30,19,22,6,22,13,9,7,6,15
2026,15,1353,80,1110,71,H,0,25,53,6,15,24,30,9,33,12,11,1,6,18,24,68,12,32,11,14,11,21,13,8,5,1,21
2026,15,1138,94,1436,90,H,0,27,53,9,23,31,37,6,22,15,9,8,1,19,30,55,12,25,18,22,5,25,23,12,6,3,26
2026,14,1332,87,1333,75,H,0,25,53,10,24,27,39,14,24,14,10,5,3,17,23,54,8,25,21,25,9,18,13,12,4,3,27
2026,14,1160,94,1106,66,H,0,30,56,6,16,28,36,13,33,20,11,5,6,15,24,67,11,25,7,12,13,20,14,11,4,2,24
2026,14,1113,75,1209,62,H,0,29,62,4,19,13,18,10,27,14,10,9,4,16,20,55,9,25,13,16,9,25,9,18,6,1,18
2026,14,1458,94,1188,69,H,0,29,65,15,39,21,24,14,24,19,4,8,6,13,26,58,7,18,10,11,8,23,10,11,4,5,18
2026,14,1281,91,1341,73,H,0,32,62,10,23,17,25,12,37,19,14,7,1,17,25,66,9,23,14,16,6,22,12,9,10,2,19
2026,14,1243,84,1409,83,H,0,30,68,5,24,19,21,12,28,18,10,5,2,19,27,66,8,30,21,29,14,24,16,9,7,1,16
2026,14,1301,85,1433,79,H,0,25,54,8,21,27,33,14,31,11,17,5,3,13,27,66,13,42,12,18,12,19,17,12,11,3,21
2026,14,1179,71,1158,62,A,0,26,61,11,31,8,14,11,29,16,13,5,2,18,22,64,6,25,12,19,16,30,7,11,10,0,16
2026,14,1416,87,1324,83,H,0,31,65,7,23,18,25,16,26,21,11,4,4,19,26,61,9,23,22,26,10,22,17,10,3,3,18
2026,14,1159,72,1373,69,A,0,28,52,3,11,13,17,6,21,8,10,7,7,17,25,58,4,18,15,18,12,21,11,10,6,2,16
2026,14,1452,81,1248,59,H,0,29,58,9,20,14,21,12,24,19,10,6,3,15,20,49,10,22,9,12,6,19,14,19,6,2,17
2026,14,1335,83,1386,74,H,0,28,62,8,18,19,23,12,29,10,14,9,5,17,27,71,10,35,10,15,16,24,19,13,6,5,19
2026,14,1338,84,1137,50,H,0,31,61,13,25,9,14,15,27,20,13,10,2,22,13,47,6,21,18,23,10,19,11,16,6,3,14
2026,13,1196,82,1274,68,H,0,27,61,9,28,19,29,14,36,15,16,5,6,23,24,71,5,17,15,27,17,25,13,10,8,5,25
2026,13,1345,97,1103,79,H,0,35,67,9,23,18,23,19,26,20,13,7,6,15,27,67,13,33,12,17,12,14,18,10,9,1,19
2026,13,1153,72,1291,55,H,0,24,64,6,29,18,30,15,31,15,10,8,8,13,21,56,10,27,3,10,7,29,12,19,1,1,23
2026,13,1424,92,1272,78,A,0,32,64,7,27,21,26,11,25,19,14,13,3,24,25,59,4,17,24,30,11,21,13,18,8,3,24
2026,13,1161,80,1260,67,A,0,25,54,14,30,16,19,12,20,19,9,3,1,20,21,45,10,27,15,22,8,18,10,13,6,4,16
2026,13,1222,73,1120,72,A,0,28,65,7,24,10,12,14,26,15,10,7,6,23,22,58,7,22,21,33,15,23,11,8,5,2,14
2026,13,1443,95,1398,82,H,0,35,64,2,15,23,32,12,27,16,9,7,3,24,24,58,9,24,25,34,11,24,13,14,5,4,21
2026,13,1156,87,1347,82,H,0,24,54,9,26,30,46,10,33,18,16,8,1,23,28,74,6,30,20,30,21,25,11,15,7,2,32
2026,13,1378,108,1244,89,A,0,31,62,8,20,38,46,14,27,15,9,8,6,25,28,71,8,33,25,39,23,22,15,14,7,6,28
2026,13,1329,85,1394,69,H,0,29,58,5,24,22,27,10,34,17,17,11,3,19,22,61,5,19,20,26,9,21,14,14,12,1,23
2026,13,1434,68,1136,50,H,0,22,56,8,21,16,25,13,29,12,7,7,4,13,18,65,6,29,8,9,19,27,9,13,7,2,21
2026,13,1221,67,1214,61,A,0,23,45,6,17,15,15,4,20,9,12,10,0,13,20,54,5,20,16,17,15,17,8,11,4,4,14
2026,13,1326,64,1323,63,H,0,19,50,7,23,19,23,4,24,12,10,6,4,16,24,51,3,10,12,20,7,29,8,13,6,1,21
2026,13,1420,71,1447,70,H,0,22,55,5,22,22,32,12,30,10,18,3,0,15,28,64,4,16,10,16,11,26,3,15,9,1,23
2026,13,1245,76,1460,72,H,0,25,62,5,23,21,26,17,29,12,18,9,3,18,27,61,6,24,12,19,9,23,9,11,12,5,21
2026,12,1414,79,1451,70,H,0,25,56,3,13,26,38,11,33,16,13,8,9,20,25,71,3,17,17,24,16,25,12,13,10,0,24
2026,12,1362,75,1133,64,H,0,25,50,9,20,16,23,13,33,13,18,8,2,14,19,60,8,34,18,21,9,16,10,9,7,3,19
2026,12,1264,80,1290,73,H,0,22,48,10,27,26,32,13,15,16,13,9,0,13,29,55,4,16,11,11,8,14,9,13,8,2,23
2026,12,1278,72,1453,65,H,0,23,55,6,22,20,39,11,30,17,8,10,4,20,22,54,6,22,15,24,7,30,13,14,3,3,25
2026,12,1308,76,1307,68,H,0,23,56,10,32,20,26,12,23,15,8,8,4,17,23,55,8,28,14,17,9,27,10,13,4,1,19
2026,12,1428,85,1358,79,H,0,26,60,9,27,24,30,16,30,14,15,6,3,14,30,70,8,23,11,13,12,21,10,10,9,8,20
2026,12,1387,78,1213,64,H,0,27,59,10,27,14,17,10,35,16,18,8,4,22,19,67,7,28,19,22,15,24,10,12,8,7,15
2026,12,1437,87,1182,77,H,0,27,62,8,21,25,33,21,20,15,13,7,0,20,26,55,12,23,13,20,12,17,12,17,5,1,25
2026,12,1125,83,1331,60,A,0,33,60,9,21,8,17,11,34,16,19,6,2,22,18,59,4,30,20,26,10,20,3,13,10,4,16
2026,12,1163,86,1140,84,H,0,30,53,8,18,18,27,7,20,21,16,7,4,21,29,59,8,26,18,23,10,18,7,14,10,1,22
2026,12,1304,105,1328,99,H,0,34,59,15,27,22,28,8,22,20,5,4,0,18,33,63,14,37,19,21,9,21,18,10,3,2,23
2026,12,1365,98,1305,83,H,0,38,61,12,25,10,16,10,21,27,11,8,11,23,26,58,7,14,24,28,12,17,17,12,7,2,16
2026,12,1254,88,1241,79,H,0,36,61,7,15,9,15,5,27,17,13,5,4,15,32,66,7,16,8,14,12,23,10,15,4,3,16
2026,12,1203,96,1330,73,H,0,31,63,6,22,28,39,13,25,14,6,9,4,20,24,62,10,24,15,22,16,25,14,16,4,4,26
2026,12,1334,85,1168,73,A,0,32,57,7,15,14,17,7,40,12,19,4,2,21,25,74,6,25,17,22,12,21,10,7,10,3,16
2026,12,1429,75,1431,51,H,0,23,48,6,23,23,36,14,27,14,17,11,4,18,19,51,3,16,10,19,8,16,5,16,7,3,27
2026,12,1129,62,1286,58,H,0,17,51,8,28,20,22,7,28,10,8,5,1,12,22,59,8,26,6,11,9,27,6,9,4,2,19
2026,12,1471,75,1225,67,H,0,24,50,5,17,22,28,4,31,17,11,7,1,17,21,60,11,32,14,20,11,27,12,11,5,1,21
2026,12,1460,92,1347,59,A,0,30,59,13,20,19,27,11,31,24,12,8,2,20,20,56,5,21,14,21,9,22,11,15,7,6,22
2026,12,1393,80,1180,50,H,0,31,63,7,19,11,15,12,24,14,7,9,6,12,19,59,6,23,6,10,18,21,10,18,3,2,13
2026,12,1435,104,1115,75,H,0,34,71,11,34,25,33,19,30,18,7,9,7,17,23,57,10,24,19,26,8,20,11,13,3,2,23
2026,12,1242,76,1343,57,H,0,25,53,5,21,21,28,9,34,12,14,7,5,15,18,58,10,35,11,16,8,23,12,13,8,0,19
2026,12,1122,69,1422,63,A,0,26,65,7,25,10,16,11,32,12,12,8,1,22,21,54,6,24,15,24,5,30,14,12,4,1,18
2026,12,1457,105,1273,69,H,0,34,66,11,25,26,37,13,30,13,11,9,2,24,24,56,5,24,16,26,7,25,7,19,5,2,27
2026,12,1268,89,1266,82,A,0,29,55,8,22,23,27,4,31,16,13,6,3,19,28,76,11,40,15,22,20,24,16,11,7,1,21
2026,12,1374,87,1139,85,H,0,36,64,4,13,11,15,13,21,18,16,12,3,18,29,63,13,29,14,23,16,18,24,17,9,1,15
2026,12,1436,85,1318,74,A,0,31,56,13,23,10,12,6,23,17,13,4,2,20,26,56,6,15,16,21,10,21,12,15,6,2,16
2026,12,1195,91,1151,73,H,0,34,66,10,25,13,15,13,27,19,8,7,4,21,22,53,8,27,21,30,7,20,14,10,3,2,13
2026,12,1245,102,1156,95,A,0,31,59,6,23,34,46,14,17,17,11,7,2,22,28,60,15,36,24,30,15,21,18,15,4,2,33
2026,12,1336,83,1247,69,A,0,33,57,10,20,7,11,6,19,21,7,5,1,16,25,50,7,16,12,15,8,20,16,15,1,1,14
2026,12,1463,86,1392,79,H,0,24,48,10,19,28,33,10,20,16,10,3,3,15,27,50,13,27,12,17,6,15,13,12,2,3,24
2026,12,1257,106,1325,81,H,0,34,68,16,35,22,30,17,24,23,11,11,3,25,26,59,9,26,20,26,12,22,12,17,9,3,20
2026,12,1438,104,1267,78,H,0,33,63,12,28,26,36,13,25,18,9,9,4,20,26,60,7,24,19,24,11,24,14,15,6,3,28
2026,12,1207,79,1155,74,H,0,24,53,6,17,25,32,6,29,16,8,8,3,17,25,61,10,29,14,20,11,25,14,10,4,3,22
2026,11,1218,86,1264,56,H,0,29,66,9,20,19,26,15,34,14,10,6,4,17,21,56,4,11,10,20,6,23,9,12,7,3,21
2026,11,1211,77,1113,65,A,0,22,51,6,21,27,35,11,34,16,14,2,5,22,21,58,10,30,13,23,10,21,12,10,7,6,23
2026,11,1449,81,1450,69,A,0,27,56,9,26,18,23,11,25,7,7,3,5,14,26,62,9,31,8,10,12,21,13,7,4,4,18
2026,11,1112,69,1417,65,A,0,26,55,6,19,11,15,11,24,16,15,7,3,11,25,58,9,17,6,8,9,19,15,16,4,3,12
2026,11,1388,80,1317,49,H,0,27,61,9,23,17,21,20,38,16,15,5,4,14,15,63,7,23,12,14,10,17,10,8,8,6,19
2026,11,1276,67,1395,63,A,0,23,53,5,16,16,20,15,29,15,22,5,7,16,23,62,7,24,10,15,10,13,11,11,11,8,20
2026,11,1228,84,1159,65,H,0,26,69,11,37,21,24,19,30,12,7,3,5,12,26,62,5,19,8,9,6,23,9,5,4,1,18
2026,11,1314,97,1300,53,H,0,30,55,11,28,26,35,12,39,21,10,1,14,15,16,66,7,26,14,20,14,16,10,9,6,2,21
2026,11,1285,90,1142,82,H,0,29,64,9,30,23,29,9,29,17,12,5,5,17,30,69,7,20,15,21,12,31,10,14,6,2,25
2026,11,1208,92,1210,87,H,0,27,67,6,29,32,44,18,31,14,14,7,8,24,30,73,10,22,17,28,18,25,18,15,7,8,28
2026,11,1372,76,1101,66,H,0,24,53,13,23,15,26,6,23,14,8,5,5,15,24,57,2,10,16,19,10,29,12,11,4,5,21
2026,11,1160,97,1344,88,H,0,34,66,6,17,23,27,12,31,18,11,5,1,26,29,65,6,25,24,31,9,23,13,10,4,10,25
2026,11,1403,80,1454,63,H,0,27,63,13,31,13,14,15,21,15,9,7,5,10,24,55,4,17,11,15,9,21,9,13,5,0,17
2026,11,1116,79,1359,75,H,0,28,62,6,17,17,22,9,29,13,9,5,4,14,28,68,10,29,9,10,9,28,17,8,5,0,18
2026,11,1416,86,1401,74,A,0,28,56,14,28,16,17,6,27,23,16,8,3,23,21,57,9,29,23,30,10,22,15,14,8,1,16
2026,11,1234,81,1462,62,H,0,29,51,3,11,20,27,8,33,16,14,5,2,17,23,59,8,33,8,14,7,17,9,12,7,1,21
2026,11,1188,61,1179,59,A,0,24,60,8,29,5,9,12,28,11,9,6,3,12,23,60,9,30,4,8,11,26,9,8,7,3,11
2026,11,1412,91,1219,74,H,0,30,59,4,13,27,35,9,29,16,11,9,4,18,24,60,4,23,22,31,11,25,16,15,8,3,23
2026,11,1279,82,1167,60,H,0,29,66,5,19,19,25,20,23,15,4,10,8,20,21,49,2,9,16,25,11,23,8,13,4,9,20
2026,11,1181,100,1232,62,H,0,38,71,10,28,14,21,16,32,22,12,13,13,18,22,61,9,30,9,15,10,17,14,18,11,1,17
2026,11,1270,88,1418,62,H,0,24,45,10,21,30,39,8,22,19,11,6,8,22,18,54,6,22,20,23,15,17,6,17,3,2,27
2026,11,1240,74,1157,67,H,0,25,57,8,21,16,23,9,28,12,8,4,4,15,23,63,6,28,15,16,12,29,9,9,5,0,20
2026,11,1320,70,1202,54,H,0,25,54,6,20,14,17,7,28,11,7,7,3,14,22,56,4,30,6,11,8,25,10,13,4,3,16
2026,11,1348,80,1107,61,H,0,25,59,5,21,25,28,15,23,9,9,9,5,12,23,61,6,28,9,14,18,20,15,16,7,0,20
2026,11,1220,83,1137,77,A,0,26,57,10,24,21,32,10,23,15,12,9,2,15,25,59,9,28,18,21,11,24,13,17,7,2,26
2026,11,1353,84,1250,72,H,0,31,61,3,13,19,27,14,31,15,10,6,5,12,26,61,9,25,11,16,7,19,12,9,7,1,20
2026,10,1243,99,1143,96,H,0,38,59,9,18,14,21,6,19,21,17,9,5,17,35,62,15,28,11,14,9,17,21,17,11,5,20
2026,10,1212,75,1379,70,H,0,27,50,9,20,12,16,5,23,19,17,6,7,20,24,63,4,16,18,29,18,19,12,11,15,3,16
2026,10,1455,95,1260,74,H,0,33,68,16,32,13,19,14,23,17,2,6,6,18,24,57,11,25,15,18,11,24,14,11,2,4,13
2026,10,1345,87,1104,80,A,0,31,66,9,21,16,23,19,33,16,10,3,0,15,28,66,16,43,8,10,7,21,17,6,8,4,19
2026,10,1165,97,1248,78,A,0,35,67,15,39,12,17,11,33,23,11,6,2,24,28,63,5,15,17,26,9,25,16,9,3,1,17
2026,10,1452,71,1338,49,H,0,24,56,7,24,16,21,8,26,13,6,6,5,11,20,53,5,20,4,6,6,25,12,12,4,5,16
2026,9,1218,88,1290,56,H,0,28,56,10,23,22,29,14,31,19,11,5,1,15,20,59,5,16,11,15,9,15,8,9,9,2,23
2026,9,1334,69,1253,66,H,0,22,52,3,20,22,30,13,29,12,16,7,3,18,23,56,8,24,12,21,11,24,10,13,11,3,25
2026,9,1390,77,1286,68,H,0,28,62,5,19,16,21,9,30,14,12,6,5,12,27,58,7,23,7,13,6,27,8,16,3,2,21
2026,9,1332,83,1355,69,H,0,28,62,15,40,12,16,8,29,16,10,7,3,14,26,59,8,25,9,14,7,26,8,11,6,0,19
2026,9,1333,66,1317,64,H,0,17,46,9,25,23,28,6,18,9,9,4,5,16,23,54,7,18,11,16,12,24,12,14,5,2,26
2026,9,1429,83,1451,73,H,0,29,64,3,23,22,29,12,26,15,6,10,4,22,22,57,8,26,21,28,13,27,10,13,4,1,21
2026,9,1471,78,1201,73,A,0,30,60,12,37,6,13,12,24,14,18,6,5,20,25,59,7,23,16,21,13,23,12,14,9,1,16
2026,9,1161,93,1142,79,H,0,29,60,16,36,19,20,6,32,25,11,7,1,18,27,63,14,36,11,18,9,26,13,13,5,2,22
2026,9,1359,93,1411,90,A,0,26,57,11,31,30,44,8,32,9,10,3,1,16,33,65,10,15,14,21,6,32,7,6,3,2,29
2026,9,1222,78,1324,45,H,0,32,71,9,31,5,8,18,28,20,6,9,6,17,16,51,3,13,10,15,10,22,6,13,3,2,12
2026,9,1435,92,1184,62,H,0,36,69,10,28,10,16,14,34,19,10,13,6,20,20,60,8,33,14,19,10,23,9,14,6,2,13
2026,9,1409,88,1331,87,A,0,25,55,10,23,28,36,12,26,15,12,6,3,20,30,60,14,33,13,20,6,23,14,10,7,5,23
2026,9,1281,83,1278,60,H,0,29,49,11,22,14,20,3,22,15,9,7,2,19,23,54,5,23,9,17,14,20,11,11,3,0,18
2026,9,1266,89,1114,49,H,0,34,65,10,23,11,18,16,24,21,9,13,2,16,18,52,6,16,7,13,11,20,13,20,7,1,18
2026,9,1301,110,1422,64,H,0,38,68,16,32,18,23,9,34,17,4,9,4,25,15,47,8,26,26,41,8,25,7,16,1,1,19
2026,9,1329,94,1341,67,H,0,33,73,9,25,19,27,19,35,17,14,10,7,14,25,64,9,24,8,14,5,26,13,12,4,7,18
2026,9,1400,93,1192,58,H,0,34,65,6,23,19,34,16,38,12,9,5,5,15,21,67,8,29,8,13,10,25,9,9,3,2,26
2026,9,1397,99,1316,66,H,0,37,71,8,27,17,24,20,32,26,14,9,9,12,25,65,10,35,6,12,12,12,13,17,9,1,18
2026,9,1255,82,1241,72,H,0,21,56,4,19,36,42,14,29,12,7,6,0,17,27,58,8,24,10,19,7,26,13,11,5,5,27
2026,9,1190,75,1297,63,H,0,26,44,4,9,19,27,3,29,13,18,13,4,18,23,63,7,30,10,14,15,20,11,18,12,4,22
2026,9,1433,78,1389,61,H,0,22,49,8,22,26,35,13,26,16,17,7,5,18,19,61,6,24,17,19,17,20,8,14,11,3,24
2026,9,1231,101,1454,70,H,0,34,60,14,28,19,27,11,24,23,7,8,3,19,29,62,5,17,7,18,13,18,7,15,2,3,21
2026,9,1439,94,1386,59,H,0,38,73,11,27,7,12,12,28,23,7,12,5,9,25,67,5,28,4,5,14,25,11,19,2,5,12
2026,9,1382,75,1373,66,H,0,31,59,3,8,10,15,13,18,13,12,10,8,19,21,53,6,15,18,24,15,17,11,14,6,2,15
2026,9,1203,107,1110,67,H,0,33,59,15,28,26,33,13,33,21,13,12,1,12,28,62,7,28,4,8,5,16,13,16,6,4,22
2026,8,1211,90,1166,63,H,0,37,70,9,27,7,13,11,30,19,7,10,4,24,18,49,7,25,20,31,9,24,8,17,6,0,14
2026,8,1388,90,1325,60,H,0,31,62,11,22,17,22,13,27,22,9,6,5,13,24,64,6,24,6,7,11,18,12,14,2,3,15
2026,8,1285,102,1424,93,A,0,36,65,6,16,24,27,10,28,18,13,4,2,21,35,69,6,26,17,27,11,20,21,10,8,2,25
2026,8,1140,85,1174,68,H,0,30,66,12,32,13,15,19,27,14,7,4,4,9,25,58,11,24,7,9,7,18,8,5,6,3,15
2026,8,1279,83,1272,77,H,0,27,52,8,13,21,33,7,25,17,7,5,2,15,28,60,7,21,14,20,9,24,20,7,6,3,25
2026,8,1438,91,1214,53,H,0,33,60,11,22,14,17,15,34,22,13,8,9,14,20,63,6,26,7,11,11,14,9,11,9,4,19
2026,8,1228,81,1403,77,H,0,29,59,7,22,16,23,11,23,5,13,6,5,8,34,64,6,22,3,4,7,23,20,13,7,3,18
2026,8,1461,79,1122,65,H,0,27,63,9,25,16,23,13,32,21,16,10,3,19,21,59,6,27,17,24,10,27,6,16,11,2,20
2026,8,1257,96,1246,88,H,0,31,69,13,40,21,31,13,27,20,6,11,3,19,32,68,12,34,12,16,13,29,14,14,4,3,21
2026,8,1120,93,1459,62,H,0,36,71,9,27,12,18,20,28,16,11,11,9,14,24,62,6,25,8,10,8,19,13,13,7,5,16
2026,8,1242,77,1394,46,H,0,27,50,8,23,15,22,7,37,18,18,7,12,11,19,59,1,14,7,13,6,20,8,12,13,3,17
2026,8,1328,95,1115,69,H,0,33,67,11,30,18,24,19,25,16,9,12,2,14,25,63,7,25,12,15,14,17,12,15,8,4,19
2026,8,1374,102,1293,91,H,0,35,74,7,16,25,30,17,25,16,11,10,3,19,32,62,9,26,18,24,8,23,18,15,5,3,25
2026,8,1182,87,1474,81,H,0,33,66,4,23,17,30,9,33,17,16,7,4,21,26,70,9,32,20,27,14,32,12,16,12,4,23
2026,8,1106,77,1412,74,A,0,28,65,8,25,13,20,12,27,19,11,11,3,16,29,70,2,20,14,18,15,28,10,12,5,5,18
2026,8,1196,78,1199,76,H,0,25,64,6,31,22,32,17,41,15,18,6,8,19,23,68,9,34,21,25,8,28,7,10,9,3,25
2026,8,1314,89,1347,74,H,0,25,65,8,31,31,49,18,37,15,11,7,4,22,24,70,7,30,19,31,14,29,6,11,7,3,33
2026,8,1330,60,1313,57,H,0,21,51,4,24,14,19,9,21,10,9,7,4,10,21,56,4,17,11,13,15,21,10,12,5,3,13
2026,8,1159,90,1180,83,H,0,29,46,8,13,24,27,3,24,16,13,4,4,16,30,67,15,34,8,15,15,15,19,11,6,0,22
2026,8,1157,72,1457,66,H,0,24,53,12,26,12,21,9,36,11,17,3,5,22,23,59,7,22,13,23,6,22,7,8,5,2,14
2026,8,1396,90,1247,63,H,0,34,68,12,24,10,14,16,28,20,8,6,8,20,20,54,4,13,19,24,9,20,8,10,5,6,13
2026,8,1153,74,1173,62,H,0,21,45,9,19,23,37,6,37,16,24,5,7,25,20,62,2,26,20,27,6,27,11,13,12,4,24
2026,8,1155,83,1287,56,H,0,29,62,11,30,14,18,15,25,19,5,6,2,16,21,62,6,25,8,11,19,22,7,11,3,3,19
2026,8,1318,77,1217,60,A,0,27,60,9,21,14,23,12,23,14,8,11,5,21,17,46,6,20,20,24,9,28,11,18,5,6,21
2026,8,1344,106,1335,81,H,0,36,67,13,30,21,23,14,35,23,15,4,4,21,25,70,12,28,19,24,12,18,18,10,7,3,20
2026,8,1291,74,1384,66,A,0,27,52,13,30,7,18,7,26,21,16,4,2,14,23,65,7,27,13,18,16,23,13,11,8,3,15
2026,8,1343,73,1137,63,H,0,22,53,10,28,19,29,10,28,10,12,5,2,20,21,51,6,20,15,21,6,27,10,13,8,2,22
2026,8,1276,85,1448,84,H,0,28,62,4,25,25,37,13,37,20,17,8,8,18,29,84,10,34,16,21,18,25,17,13,9,3,29
2026,8,1326,75,1111,53,H,0,22,54,7,27,24,32,13,29,15,4,3,1,15,20,56,8,25,5,8,7,24,10,9,0,0,25
2026,8,1421,69,1252,64,H,0,24,48,6,17,15,24,9,25,9,15,4,2,15,23,63,7,31,11,15,16,20,14,10,8,2,22
2026,8,1420,81,1288,79,A,0,28,49,9,24,16,24,6,27,15,18,4,4,14,30,70,9,19,10,13,14,19,14,9,5,1,16
2026,7,1143,93,1168,65,H,0,28,68,11,30,26,30,12,33,17,8,6,4,15,27,69,6,29,5,11,12,30,15,14,1,3,21
2026,7,1428,87,1221,69,H,0,32,60,8,24,15,19,7,33,15,6,5,5,18,25,57,9,26,10,21,5,23,11,8,4,0,17
2026,7,1321,110,1156,63,H,0,41,68,11,21,17,22,11,29,26,7,10,3,15,24,60,10,29,5,13,10,17,15,17,4,1,17
2026,7,1365,87,1462,68,A,0,35,64,5,13,12,17,12,30,17,11,10,11,25,19,56,5,18,25,34,13,20,17,13,6,5,17
2026,7,1235,96,1280,80,H,0,36,70,5,22,19,25,15,16,21,9,12,5,16,29,58,11,27,11,14,15,22,14,26,4,3,17
2026,7,1454,92,1114,72,H,0,30,56,14,30,18,23,9,23,18,11,8,1,14,27,56,8,16,10,15,8,18,11,15,3,2,20
2026,7,1395,78,1249,65,H,0,27,53,8,19,16,24,13,23,15,13,7,3,14,25,60,7,19,8,12,10,18,13,9,8,7,22
2026,7,1232,64,1188,55,A,0,22,60,7,30,13,17,14,29,12,17,8,3,14,22,64,3,15,8,13,14,26,8,15,11,5,15
